sun altitude,sat altitude,sat height,measured_ab,irradiance,aoi,az diff
-13.2,53.8,527018.0,6.41820773591191,7.42292e-11,15.7,138.79999999999998
-13.2,53.9,527022.1,6.32450313783648,8.09201e-11,15.7,137.6
-13.2,53.9,527022.4,6.44511276962018,7.24124e-11,15.7,137.5
-13.2,54.0,527026.9,6.4204797034448,7.4074e-11,15.6,136.2
-13.2,54.0,527027.3,6.28051673540162,8.42658e-11,15.6,136.1
-13.2,54.0,527030.6,6.42536109781918,7.37417e-11,15.6,135.1
-13.2,54.1,527033.4,6.31615912530625,8.15444e-11,15.5,134.29999999999998
-13.2,54.1,527035.3,6.43786544597098,7.28973e-11,15.5,133.7
-13.2,54.2,527039.8,6.46767954930265,7.09228e-11,15.5,132.29999999999998
-13.2,54.2,527044.6,6.47829442045353,7.02328e-11,15.4,130.9
-13.2,54.2,527047.3,6.48588039829852,6.97438e-11,15.4,130.1
-13.2,54.2,527049.9,6.49211927588966,6.93442e-11,15.3,129.29999999999998
-13.2,54.2,527052.1,6.49145501268036,6.93866e-11,15.3,128.6
-13.2,54.2,527054.4,6.5060756613336,6.84585e-11,15.3,127.9
-13.2,54.2,527056.6,6.51421492401772,6.79472e-11,15.2,127.19999999999999
-13.2,54.2,527058.6,6.52960832949612,6.69907e-11,15.2,126.6
-13.2,54.2,527061.3,6.52899556237036,6.70285e-11,15.2,125.79999999999998
-13.2,54.2,527063.5,6.51294966478323,6.80265e-11,15.1,125.1
-13.2,54.2,527065.7,6.54802000288189,6.58643e-11,15.1,124.4
-13.2,54.2,527067.8,6.52401622037986,6.73366e-11,15.1,123.79999999999998
-13.2,54.1,527070.2,6.54793184891442,6.58696e-11,15.0,123.0
-13.2,53.8,527084.7,6.58121616352266,6.38809e-11,14.8,118.6
-13.2,53.8,527087.1,6.5768896903647,6.4136e-11,14.8,117.79999999999998
-13.2,53.6,527091.3,6.57813961024644,6.40622e-11,14.7,116.5
-13.2,53.5,527096.1,6.62683846783709,6.12523e-11,14.7,115.1
-13.2,53.3,527100.4,6.61799761975736,6.17531e-11,14.6,113.69999999999999
-13.2,53.2,527104.2,6.63631616865118,6.07199e-11,14.6,112.6
-13.2,53.0,527108.7,6.63883539696952,6.05792e-11,14.5,111.29999999999998
-13.2,52.8,527112.7,6.69179255475307,5.76953e-11,14.4,110.1
-13.2,52.6,527115.7,6.68783938870988,5.79058e-11,14.4,109.19999999999999
-13.2,52.5,527118.3,6.73310497994435,5.55413e-11,14.4,108.30000000000001
-13.2,52.3,527120.9,6.76272364246967,5.40466e-11,14.3,107.6
-13.2,52.2,527122.9,6.76092780281304,5.41361e-11,14.3,107.0
-13.2,52.1,527125.3,6.76248178004525,5.40586e-11,14.3,106.30000000000001
-13.2,52.0,527127.1,6.79838407616228,5.23003e-11,14.2,105.80000000000001
-13.2,51.9,527129.1,6.81728177512087,5.13979e-11,14.2,105.19999999999999
-13.2,51.7,527131.0,6.86077836705497,4.93795e-11,14.2,104.69999999999999
-13.2,51.6,527132.8,6.89473480841069,4.7859e-11,14.1,104.19999999999999
-13.2,51.5,527135.1,6.9115205101131,4.71248e-11,14.1,103.5
-13.2,51.4,527136.9,6.90185483618534,4.75462e-11,14.1,103.0
-13.2,51.2,527138.9,6.94419716304648,4.57276e-11,14.0,102.5
-13.2,48.5,527174.3,7.25378996251175,3.43828e-11,13.5,93.4
-13.2,48.3,527176.0,7.31192452416178,3.25902e-11,13.5,93.0
-13.2,48.0,527179.2,7.14643379955655,3.79563e-11,13.4,92.19999999999999
-13.2,48.0,527179.6,7.31308107518454,3.25555e-11,13.4,92.1
-13.2,47.6,527183.9,7.15356810052529,3.77077e-11,13.3,91.1
-13.2,47.6,527184.3,7.31088176564998,3.26216e-11,13.3,91.0
-13.2,47.2,527188.3,7.17453800044486,3.69864e-11,13.3,90.1
-13.2,47.2,527188.7,7.34561915406231,3.15944e-11,13.3,90.0
-13.2,46.9,527191.9,7.36282205728771,3.10977e-11,13.2,89.3
-13.2,46.5,527195.3,7.38478429516369,3.0475e-11,13.2,88.6
-13.2,46.1,527199.4,7.44752979078446,2.87637e-11,13.1,87.7
-13.2,45.8,527202.3,7.45099362301031,2.86721e-11,13.0,87.1
-13.1,45.7,527204.3,7.4767804764762,2.79992e-11,13.0,86.7
-13.1,45.4,527206.4,7.52469685427652,2.67904e-11,13.0,86.2
-13.1,45.4,527206.4,7.52112398368993,2.68787e-11,13.0,86.2
-13.1,45.2,527208.9,7.52925848367513,2.6678e-11,12.9,85.6
-13.1,44.9,527211.8,7.47440845480988,2.80604e-11,12.9,85.0
-13.1,44.7,527213.7,7.56777454838958,2.57482e-11,12.9,84.69999999999999
-13.1,44.5,527215.5,7.54449270215435,2.63063e-11,12.8,84.30000000000001
-13.1,44.3,527217.3,7.56130261792782,2.59022e-11,12.8,84.0
-13.1,44.2,527219.0,7.60342068615434,2.49166e-11,12.8,83.6
-13.1,44.0,527220.9,7.57621270821018,2.55489e-11,12.7,83.30000000000001
-13.1,43.8,527222.6,7.548350016359,2.6213e-11,12.7,82.9
-13.1,43.6,527224.5,7.58243456235943,2.54029e-11,12.7,82.6
-13.1,42.9,527231.5,7.69326360373145,2.29378e-11,12.6,81.30000000000001
-13.1,42.8,527232.5,7.53925720768003,2.64335e-11,12.5,81.1
-13.1,42.7,527233.2,7.70850598537346,2.2618e-11,12.5,81.0
-13.1,42.3,527236.8,7.67014493044412,2.34315e-11,12.5,80.30000000000001
-13.1,41.9,527240.6,7.73075462653513,2.21593e-11,12.4,79.69999999999999
-13.1,41.6,527243.4,7.76599368405702,2.14516e-11,12.3,79.19999999999999
-13.1,41.2,527246.9,7.82612445028231,2.02959e-11,12.3,78.6
-13.1,40.8,527250.6,7.79143352241208,2.09548e-11,12.2,78.0
-13.1,40.6,527253.1,7.81852178904295,2.04385e-11,12.2,77.6
-13.1,40.2,527256.3,7.80938044947055,2.06113e-11,12.1,77.0
-13.1,40.0,527258.2,7.84173576025655,2.00061e-11,12.1,76.80000000000001
-13.1,39.8,527260.1,7.85719263138052,1.97233e-11,12.0,76.4
-13.1,39.6,527261.9,7.87726712705282,1.9362e-11,12.0,76.19999999999999
-13.1,39.5,527263.4,7.86489182394047,1.95839e-11,12.0,75.9
-13.1,39.3,527265.2,7.89118558828947,1.91154e-11,11.9,75.69999999999999
-13.1,39.1,527266.6,7.91157967090082,1.87597e-11,11.9,75.4
-13.1,38.9,527268.3,7.88774937671496,1.9176e-11,11.9,75.19999999999999
-13.1,38.7,527270.0,7.93377948944781,1.838e-11,11.9,74.9
-13.1,38.6,527271.6,7.93239690123765,1.84034e-11,11.8,74.69999999999999
-13.1,38.4,527273.4,7.88580131575318,1.92104e-11,11.8,74.4
-13.1,38.4,527273.4,7.88359411026839,1.92495e-11,11.8,74.4
-13.1,38.2,527274.8,8.00233776864523,1.72553e-11,11.8,74.19999999999999
-13.1,37.6,527280.4,8.03019567778388,1.68182e-11,11.7,73.4
-13.1,37.4,527282.3,8.0189972997764,1.69925e-11,11.6,73.19999999999999
-13.1,37.1,527284.9,8.01467233471324,1.70603e-11,11.6,72.80000000000001
-13.1,36.7,527288.8,8.0255981577607,1.68895e-11,11.5,72.2
-13.1,36.3,527292.5,8.07223903030897,1.61794e-11,11.4,71.7
-13.1,35.9,527295.6,8.10036622674806,1.57656e-11,11.4,71.3
-13.1,35.5,527299.4,8.09570754158822,1.58334e-11,11.3,70.8
-13.1,35.2,527302.4,8.13654674973425,1.52489e-11,11.2,70.39999999999999
-13.1,35.0,527304.0,8.16632538049979,1.48363e-11,11.2,70.2
-13.1,34.9,527305.5,8.17562554209077,1.47098e-11,11.2,70.0
-13.1,34.7,527307.4,8.21137169530504,1.42334e-11,11.1,69.8
-13.1,34.5,527309.1,8.20641031749171,1.42986e-11,11.1,69.5
-13.1,34.3,527310.7,8.20802735776008,1.42773e-11,11.1,69.3
-13.1,34.2,527312.1,8.23776069688326,1.38916e-11,11.0,69.2
-13.1,34.0,527313.7,8.2690500989383,1.3497e-11,11.0,69.0
-13.1,33.8,527315.2,8.32048215949104,1.28725e-11,11.0,68.8
-13.1,33.7,527316.7,8.26118617861053,1.35951e-11,10.9,68.6
-13.1,33.5,527318.2,8.31423460461837,1.29468e-11,10.9,68.39999999999999
-13.1,33.2,527321.1,8.33323213306902,1.27222e-11,10.8,68.1
-13.1,32.6,527326.5,8.13536016386401,1.52656e-11,10.7,67.5
-13.1,32.3,527329.4,8.24741789248788,1.37686e-11,10.7,67.1
-13.1,31.9,527332.8,8.23147116335443,1.39723e-11,10.6,66.8
-13.1,31.6,527335.9,8.29268691254593,1.32063e-11,10.5,66.39999999999999
-13.1,31.2,527339.4,8.04878688808803,1.65326e-11,10.4,66.1
-13.1,30.8,527343.3,8.51133523956659,1.07975e-11,10.4,65.6
-13.0,28.4,527365.6,8.76704390837594,8.5317e-12,9.8,63.3
-13.0,28.3,527366.3,8.71943065516045,8.9142e-12,9.8,63.2
-13.0,27.9,527370.1,8.63227743020524,9.6593e-12,9.7,62.8
-13.0,27.7,527372.4,8.82039482891498,8.1226e-12,9.7,62.60000000000001
-13.0,27.7,527372.4,8.81630678724275,8.1533e-12,9.7,62.60000000000001
-13.0,27.6,527373.2,8.77448481315288,8.4735e-12,9.6,62.5
-13.0,27.5,527374.2,8.86773760183368,7.7761e-12,9.6,62.5
-13.0,27.2,527376.7,8.71872908684112,8.92e-12,9.6,62.2
-13.0,27.2,527376.7,8.87764229349265,7.7055e-12,9.6,62.2
-13.0,27.0,527379.0,8.89801752148826,7.5622e-12,9.5,62.0
-13.0,26.9,527379.8,8.67615625688933,9.2767e-12,9.5,61.900000000000006
-13.0,26.7,527381.5,8.82771453681078,8.0681e-12,9.4,61.8
-13.0,26.7,527381.5,8.81282317477827,8.1795e-12,9.4,61.8
-13.0,26.6,527382.4,8.67709526309739,9.2687e-12,9.4,61.7
-13.0,26.5,527383.5,8.84691105467592,7.9267e-12,9.4,61.60000000000001
-13.0,26.3,527385.1,8.93942470941541,7.2792e-12,9.3,61.5
-13.0,26.2,527386.5,8.89228467778091,7.6022e-12,9.3,61.3
-13.0,26.0,527387.7,8.97503193403854,7.0444e-12,9.3,61.2
-13.0,25.9,527389.0,8.98409739871012,6.9858e-12,9.2,61.10000000000001
-13.0,25.8,527390.2,8.97495704548769,7.0449e-12,9.2,61.0
-13.0,25.6,527391.5,9.10629647888185,6.2422e-12,9.2,60.900000000000006
-13.0,25.6,527391.5,9.12319131049485,6.1458e-12,9.2,60.900000000000006
-13.0,25.5,527392.7,9.06791060652318,6.4668e-12,9.1,60.8
-13.0,25.4,527393.9,9.04517398336626,6.6037e-12,9.1,60.7
-13.0,25.2,527395.0,9.05414157458155,6.5493e-12,9.1,60.60000000000001
-13.0,25.1,527396.3,9.00420327454038,6.8576e-12,9.0,60.5
-13.0,25.1,527396.3,9.01582574959232,6.7846e-12,9.0,60.5
-13.0,25.0,527397.5,8.99804149771639,6.8967e-12,9.0,60.3
-13.0,24.5,527401.6,9.09589508173289,6.3023e-12,8.9,60.0
-13.0,24.5,527402.2,8.77406398802027,8.4768e-12,8.9,59.900000000000006
-13.0,24.4,527402.8,8.99624731576169,6.9081e-12,8.9,59.900000000000006
-13.0,24.2,527404.7,8.92203544313432,7.3968e-12,8.8,59.7
-13.0,24.2,527404.7,9.0088358915552,6.8284e-12,8.8,59.7
-13.0,23.9,527407.7,9.06494288487568,6.4845e-12,8.7,59.5
-13.0,23.9,527407.7,9.05898706418276,6.5202e-12,8.7,59.5
-13.0,23.7,527409.3,9.04429902185241,6.609e-12,8.7,59.3
-13.0,23.6,527410.0,9.05343077010897,6.5536e-12,8.6,59.3
-13.0,23.5,527411.0,9.0346207541341,6.6682e-12,8.6,59.2
-13.0,23.3,527412.9,8.89145609093293,7.608e-12,8.6,58.9
-13.0,23.3,527413.0,9.08720285411245,6.3529e-12,8.6,58.9
-13.0,23.1,527414.9,8.78131252141704,8.4204e-12,8.5,58.800000000000004
-13.0,23.1,527415.1,9.11654289178984,6.1835e-12,8.5,58.699999999999996
-13.0,22.9,527416.7,9.03048826285521,6.6936e-12,8.4,58.6
-13.0,22.7,527418.2,9.15099848782175,5.9904e-12,8.4,58.50000000000001
-13.0,22.6,527419.4,9.08422039858923,6.3704e-12,8.4,58.4
-13.0,22.5,527420.3,8.98697039158907,6.9673e-12,8.3,58.300000000000004
-13.0,22.4,527421.5,9.1297183838964,6.109e-12,8.3,58.199999999999996
-13.0,22.3,527422.5,9.04220363959897,6.6218e-12,8.3,58.1
-13.0,22.1,527423.7,8.98937374797845,6.9519e-12,8.2,58.00000000000001
-13.0,22.0,527424.7,9.13551769053613,6.0764e-12,8.2,57.9
-13.0,21.9,527425.7,9.02711521142019,6.7144e-12,8.2,57.9
-13.0,21.8,527426.8,9.01390718053548,6.7966e-12,8.1,57.800000000000004
-13.0,21.7,527427.7,9.05322186878722,6.5549e-12,8.1,57.699999999999996
-13.0,21.6,527428.8,8.93591942358532,7.3028e-12,8.1,57.6
-13.0,21.2,527431.7,9.04241849301387,6.6204e-12,8.0,57.4
-13.0,21.2,527432.2,8.68473271812885,9.2037e-12,7.9,57.300000000000004
-13.0,21.1,527432.7,9.02291779964673,6.7404e-12,7.9,57.300000000000004
-13.0,21.0,527434.1,8.72963637455109,8.8308e-12,7.9,57.199999999999996
-13.0,20.9,527434.2,8.9297844260849,7.3441e-12,7.9,57.199999999999996
-13.0,20.8,527435.8,9.05594979629696,6.5385e-12,7.8,57.00000000000001
-13.0,20.7,527436.4,8.68690625249649,9.1853e-12,7.8,57.00000000000001
-13.0,20.6,527437.6,8.76920812901059,8.5148e-12,7.8,56.9
-13.0,20.5,527438.1,8.81684808617906,8.1492e-12,7.7,56.800000000000004
-13.0,20.4,527439.0,8.77061139809434,8.5038e-12,7.7,56.800000000000004
-13.0,20.2,527440.5,8.56846008011956,1.02441e-11,7.6,56.6
-13.0,20.2,527440.9,8.91783797967649,7.4254e-12,7.6,56.6
-27.4,20.9,526668.4,7.50682296869029,2.7235e-11,19.4,31.700000000000003
-27.4,20.6,526676.2,7.74206990728897,2.19295e-11,19.4,31.800000000000004
-27.4,20.3,526685.2,7.54112349040859,2.63881e-11,19.3,31.9
-27.4,20.1,526688.2,8.72475360741647,8.8706e-12,19.2,32.0
-23.9,20.0,533180.1,8.27529591768084,1.34196e-11,15.9,37.10000000000002
-23.9,20.4,533158.5,8.19415289215633,1.44609e-11,16.0,37.0
-23.9,20.8,533136.6,8.21006014127912,1.42506e-11,16.1,36.900000000000006
-23.9,21.2,533113.7,8.10127316495198,1.57524e-11,16.3,36.80000000000001
-24.0,21.6,533091.4,8.08993024836484,1.59179e-11,16.4,36.70000000000002
-24.0,22.5,533044.4,7.95988764088068,1.79433e-11,16.6,36.5
-24.0,23.0,533022.5,7.92083636734907,1.86004e-11,16.7,36.400000000000006
-24.0,23.4,533000.1,7.92017892314615,1.86117e-11,16.8,36.30000000000001
-24.0,23.9,532977.0,7.81228059794609,2.05563e-11,17.0,36.20000000000002
-24.0,24.8,532932.1,7.44486867046924,2.88343e-11,17.2,35.900000000000006
-24.0,26.1,532874.3,7.60447327909699,2.48925e-11,17.5,35.60000000000002
-24.0,26.6,532852.1,7.63537997921852,2.41939e-11,17.6,35.5
-24.0,27.1,532829.5,7.51936735612592,2.69222e-11,17.7,35.30000000000001
-24.1,27.7,532805.6,7.51692181588829,2.69829e-11,17.8,35.20000000000002
-24.1,28.3,532782.3,7.43807775145471,2.90152e-11,17.9,35.0
-24.1,28.8,532758.9,7.38380540650209,3.05025e-11,18.0,34.80000000000001
-24.1,30.1,532709.0,7.28035525640113,3.35518e-11,18.3,34.29999999999998
-24.1,30.7,532686.2,7.23744025242522,3.49045e-11,18.4,34.19999999999999
-24.1,31.3,532663.2,7.13711041330543,3.82837e-11,18.5,34.0
-24.1,31.9,532640.2,7.0017264566018,4.33678e-11,18.6,33.79999999999998
-24.1,32.6,532617.1,7.12298725332895,3.87849e-11,18.7,33.599999999999994
-24.1,33.2,532594.1,7.05035939165499,4.14681e-11,18.8,33.39999999999998
-24.1,34.7,532543.0,6.86026295930087,4.94029e-11,19.1,32.79999999999998
-24.1,35.5,532518.3,6.87452193312977,4.87583e-11,19.2,32.599999999999994
-24.2,36.2,532494.1,6.80829139764091,5.18252e-11,19.3,32.29999999999998
-24.2,37.0,532470.6,6.74873738102778,5.47473e-11,19.4,32.0
-24.2,37.7,532446.5,6.70121595219716,5.71968e-11,19.5,31.69999999999999
-24.2,38.6,532422.1,6.62843704055677,6.11622e-11,19.6,31.399999999999977
-24.2,40.5,532365.9,6.53642064301561,6.65717e-11,19.9,30.599999999999994
-15.9,22.0,527267.8,5.79700958355039,1.315389e-10,7.3,15.600000000000001
-15.9,20.5,527274.1,5.25929585159828,2.158439e-10,6.6,11.399999999999999
-15.8,20.3,527274.5,5.07684800940143,2.5534e-10,6.5,11.100000000000001
